"S No","Date","Acknowledged","Category","Location","Source","Current State","To Do","Duration","Description","Acknowledge Comments"
"2018","7/15/2025 20:30:40","Unacknowledged","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Offnormal","Ack","00:30:19","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
"2019","7/15/2025 20:15:51","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2020","7/15/2025 20:07:42","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:08:08","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2021","7/15/2025 19:26:15","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2022","7/15/2025 19:26:11","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:00:03","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2023","7/15/2025 19:11:06","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2024","7/15/2025 19:07:56","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:03:09","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2025","7/15/2025 18:01:03","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71B/B71B First Floor/71B-AHU-20","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
$Main LBNL Campus / Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL","" 
"2026","7/15/2025 18:01:00","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 69/B69 First Floor/69-BL-005 (EF-3)","EF_FAIL","Normal","Ack","","EF_FAIL: Exhaust Fan Failure Alarm has returned to normal at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
EF_FAIL: Exhaust Fan Failure Alarm has returned to normal at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
$Main LBNL Campus / Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL","" 
"2027","7/15/2025 13:48:12","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2028","7/15/2025 13:46:14","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:01:58","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2029","7/15/2025 13:12:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2030","7/15/2025 13:07:21","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:04:59","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2031","7/15/2025 11:11:07","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 66/Second Floor/Rm 280 VAV-010","BIND_LOSS_ALM","Offnormal","Return","","The bacnet binding comm loss is in ALARM!
The bacnet binding comm loss is in ALARM!
Main LBNL Campus / Building 66 / Second Floor / Rm 280 VAV-010 / BIND_LOSS_ALM","" 
"2032","7/15/2025 10:21:06","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 309 Interface Synthesis Lab/Rm 309 Fume Hoods/30-FECD-309-1 Interface","Setback Status","Normal","Ack","","Setback Status: Setback Status has returned to normal at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status
Setback Status: Setback Status has returned to normal at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
$Main LBNL Campus / Building 30 / Third Floor / Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status","" 
"2033","7/15/2025 7:49:06","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2034","7/15/2025 7:42:40","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:06:26","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2035","7/15/2025 6:47:03","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2036","7/15/2025 6:39:19","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:07:44","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2037","7/15/2025 6:33:09","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 30/Third Floor/Rm 309 Interface Synthesis Lab/Rm 309 Fume Hoods/30-FECD-309-1 Interface","Setback Status","Offnormal","Ack","03:47:57","Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Setback Status: Setback Status is active at Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status.
Main LBNL Campus / Building 30 / Third Floor / Rm 309 Interface Synthesis Lab / Rm 309 Fume Hoods / 30-FECD-309-1 Interface / Setback Status","" 
"2038","7/15/2025 6:14:14","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2039","7/15/2025 6:07:45","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:06:29","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2040","7/15/2025 4:32:31","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Normal","Ack","","COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm has returned to normal at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
$Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2041","7/15/2025 4:31:59","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 69/B69 First Floor/69-BL-005 (EF-3)","EF_FAIL","Offnormal","Ack","13:29:01","EF_FAIL: Exhaust Fan Failure Alarm is active at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
EF_FAIL: Exhaust Fan Failure Alarm is active at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
Main LBNL Campus / Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL","" 
"2042","7/15/2025 4:17:20","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 70/Second Floor/TSI LRC Controller BACnet","COMM_INV","Offnormal","Ack","00:15:11","COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
COMM_INV: Invalid Communications Alarm is active at Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV.
Main LBNL Campus / Building 70 / Second Floor / TSI LRC Controller BACnet / COMM_INV","" 
"2043","7/15/2025 3:05:37","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 71B/B71B First Floor/71B-AHU-20","SF_FAIL","Offnormal","Ack","14:55:26","SF_FAIL: Supply Fan Failure Alarm is active at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm is active at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
Main LBNL Campus / Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL","" 
"2044","7/14/2025 21:01:00","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Normal","" ,"","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
$Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
"2045","7/14/2025 20:38:18","Unacknowledged","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Offnormal","Ack","00:22:42","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
"2046","7/14/2025 19:27:36","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Normal","" ,"","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
$Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
"2047","7/14/2025 19:19:01","Unacknowledged","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Offnormal","Ack","00:08:35","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
"2048","7/14/2025 18:33:44","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Normal","" ,"","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature has returned to normal.
$Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
"2049","7/14/2025 18:01:03","Not Required","Level 2 Alarm","/Main LBNL Campus/Building 71B/B71B First Floor/71B-AHU-20","SF_FAIL","Normal","" ,"","SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
SF_FAIL: Supply Fan Failure Alarm has returned to normal at Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL.
$Main LBNL Campus / Building 71B / B71B First Floor / 71B-AHU-20 / SF_FAIL","" 
"2050","7/14/2025 18:01:00","Unacknowledged","Level 2 Alarm","/Main LBNL Campus/Building 69/B69 First Floor/69-BL-005 (EF-3)","EF_FAIL","Normal","Ack","","EF_FAIL: Exhaust Fan Failure Alarm has returned to normal at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
EF_FAIL: Exhaust Fan Failure Alarm has returned to normal at Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL.
$Main LBNL Campus / Building 69 / B69 First Floor / 69-BL-005 (EF-3) / EF_FAIL","" 
"2051","7/14/2025 17:36:09","Not Required","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142C VAV-010","DAT_LO","Normal","" ,"","Building 33 / First Floor / Rm 142C VAV-010 / DAT_LO The discharge air temperature has returned to normal.
Building 33 / First Floor / Rm 142C VAV-010 / DAT_LO The discharge air temperature has returned to normal.
$Main LBNL Campus / Building 33 / First Floor / Rm 142C VAV-010 / DAT_LO","" 
"2052","7/14/2025 17:06:32","Unacknowledged","Level 3 Alarm","/Main LBNL Campus/Building 33/First Floor/Rm 142A & 143D VAV-011","DAT_LO","Offnormal","Ack","01:27:12","Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO The discharge air temperature is too cool.
Main LBNL Campus / Building 33 / First Floor / Rm 142A & 143D VAV-011 / DAT_LO","" 
